,strategy,decks,penetration,seventeen,BJ_payout,-1_count_bet,-1_count_spot,0_count_bet,0_count_spot,1_count_bet,1_count_spot,2_count_bet,2_count_spot,3_count_bet,3_count_spot,4_count_bet,4_count_spot,5_count_bet,5_count_spot,6_count_bet,6_count_spot,probability_of_winning,expected_value,prob_of_winning_on_pos_count,expected_value_on_pos_count,fifth_percentile_loss
273,counter,2,1.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.527324,0.044896600000000016,0.5379731259536349,0.18524085551697897,-2929.0100000001958
274,counter,2,1.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.525734,0.042277800000000004,0.5367485992516732,0.18393783363536279,-2871.6099999988505
275,counter,2,1.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.525734,0.042277800000000004,0.5367485992516732,0.18393783363536279,-2871.6099999988505
276,counter,4,0.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.534494,0.2760000000000001,0.5513042359065298,0.6710617891294607,-6191.009999997343
277,counter,4,0.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.534494,0.2760000000000001,0.5513042359065298,0.6710617891294607,-6191.009999997343
278,counter,4,0.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.533184,0.25194819999999996,0.5495035224279124,0.6149694246105065,-5807.409999995192
279,counter,4,0.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.533184,0.25194819999999996,0.5495035224279124,0.6149694246105065,-5807.409999995192
280,counter,4,1.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.531821,0.1586559999999999,0.547887963663891,0.41869290941206155,-6987.400000003385
281,counter,4,1.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.531821,0.1586559999999999,0.547887963663891,0.41869290941206155,-6987.400000003385
282,counter,4,1.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.531108,0.17210520000000007,0.5470347906450587,0.4532429688959816,-4571.010000003417
283,counter,4,1.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.531108,0.17210520000000007,0.5470347906450587,0.4532429688959816,-4571.010000003417
284,counter,4,1.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.529859,0.12026279999999998,0.544140260272796,0.35300017454956517,-4349.810000002703
285,counter,4,1.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.529859,0.12026279999999998,0.544140260272796,0.35300017454956517,-4349.810000002703
286,counter,4,1.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.528636,0.1091546,0.5432211403803117,0.3264679047917493,-6111.820000003094
287,counter,4,1.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.528636,0.1091546,0.5432211403803117,0.3264679047917493,-6111.820000003094
288,counter,4,2.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.527412,0.05516239999999997,0.5385855586068069,0.19289983473539024,-5259.009999999142
289,counter,4,2.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.527412,0.05516239999999997,0.5385855586068069,0.19289983473539024,-5259.009999999142
290,counter,4,2.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.526165,0.06079219999999998,0.5378234677354311,0.2147993274725002,-5998.620000003248
291,counter,4,2.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.526165,0.06079219999999998,0.5378234677354311,0.2147993274725002,-5998.620000003248
292,counter,6,0.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.531552,0.18368859999999995,0.546674243394374,0.5066856618431724,-4914.000000001297
293,counter,6,0.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.531552,0.18368859999999995,0.546674243394374,0.5066856618431724,-4914.000000001297
294,counter,6,0.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.530692,0.21040540000000008,0.5454513925941735,0.5785028278732259,-5554.219999994171
295,counter,6,0.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.530692,0.21040540000000008,0.5454513925941735,0.5785028278732259,-5554.219999994171
296,counter,6,1.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.530923,0.1976767999999999,0.5456559070207312,0.5633618985203067,-3478.609999999699
297,counter,6,1.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.530923,0.1976767999999999,0.5456559070207312,0.5633618985203067,-3478.609999999699
298,counter,6,1.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.529552,0.16801079999999996,0.5441299101497137,0.48402907018483643,-4546.820000000959
299,counter,6,1.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.529552,0.16801079999999996,0.5441299101497137,0.48402907018483643,-4546.820000000959
300,counter,6,1.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.529141,0.13611079999999995,0.5424368761009982,0.4192278332354668,-3998.0000000008995
301,counter,6,1.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.529141,0.13611079999999995,0.5424368761009982,0.4192278332354668,-3998.0000000008995
302,counter,6,1.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.528209,0.13358319999999993,0.5414479170336962,0.4149842030466392,-4629.620000001833
303,counter,6,1.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.528209,0.13358319999999993,0.5414479170336962,0.4149842030466392,-4629.620000001833
304,counter,6,2.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.527628,0.02950199999999999,0.539168325219661,0.11480301373873664,-6313.23000000004
305,counter,6,2.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.527628,0.02950199999999999,0.539168325219661,0.11480301373873664,-6313.23000000004
306,counter,6,2.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.527798,0.048126600000000005,0.539143914984139,0.16932055308968524,-6081.599999998834
307,counter,6,2.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.527798,0.048126600000000005,0.539143914984139,0.16932055308968524,-6081.599999998834
308,counter,2,0.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.532337,0.2911624000000001,0.5405006725621037,0.553916120013715,-3978.799999995255
309,counter,2,0.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.532337,0.2911624000000001,0.5405006725621037,0.553916120013715,-3978.799999995255
310,counter,2,0.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.531101,0.29102920000000004,0.5400659092880062,0.5572502102083985,-4629.619999997047
311,counter,2,0.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.531101,0.29102920000000004,0.5400659092880062,0.5572502102083985,-4629.619999997047
312,counter,2,1.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.529,0.1305714,0.5365692063949301,0.2988998327036639,-6517.03000000277
313,counter,2,1.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.529,0.1305714,0.5365692063949301,0.2988998327036639,-6517.03000000277
314,counter,2,1.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.527906,0.11166339999999998,0.5354535697495987,0.25914945138771855,-7957.850000001932
315,counter,2,1.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.527906,0.11166339999999998,0.5354535697495987,0.25914945138771855,-7957.850000001932
316,counter,2,1.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525582,0.0428336,0.5315114614988086,0.17006780650812706,-3725.8000000050242
317,counter,2,1.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525582,0.0428336,0.5315114614988086,0.17006780650812706,-3725.8000000050242
318,counter,2,1.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.524055,0.033561000000000035,0.5301383898292855,0.14429917601050551,-3660.9999999990678
319,counter,2,1.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.524055,0.033561000000000035,0.5301383898292855,0.14429917601050551,-3660.9999999990678
320,counter,4,0.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.529298,0.22037899999999996,0.5370994741671448,0.48320751595012,-3480.010000001086
321,counter,4,0.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.529298,0.22037899999999996,0.5370994741671448,0.48320751595012,-3480.010000001086
322,counter,4,0.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.528166,0.2052672,0.5368292672434191,0.4553217667379362,-4028.7999999974927
323,counter,4,0.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.528166,0.2052672,0.5368292672434191,0.4553217667379362,-4028.7999999974927
324,counter,4,1.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.527747,0.13924499999999992,0.535655881121904,0.3326487062606782,-3507.2200000018215
325,counter,4,1.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.527747,0.13924499999999992,0.535655881121904,0.3326487062606782,-3507.2200000018215
326,counter,4,1.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.526457,0.11716839999999996,0.5347886493576531,0.28549132340373023,-3790.210000001132
327,counter,4,1.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.526457,0.11716839999999996,0.5347886493576531,0.28549132340373023,-3790.210000001132
328,counter,4,1.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.526559,0.06257920000000002,0.5335338797077753,0.17540348726920427,-4003.4099999995997
329,counter,4,1.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.526559,0.06257920000000002,0.5335338797077753,0.17540348726920427,-4003.4099999995997
330,counter,4,1.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525015,0.05223280000000001,0.5328176576062594,0.15422388850401403,-3704.6000000000004
331,counter,4,1.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525015,0.05223280000000001,0.5328176576062594,0.15422388850401403,-3704.6000000000004
332,counter,4,2.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525578,0.029361800000000018,0.5312566258586386,0.10301340420279122,-4051.619999999317
333,counter,4,2.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525578,0.029361800000000018,0.5312566258586386,0.10301340420279122,-4051.619999999317
334,counter,4,2.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.524632,0.03777520000000001,0.5311165548130862,0.1313948600501529,-3840.60999999958
335,counter,4,2.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.524632,0.03777520000000001,0.5311165548130862,0.1313948600501529,-3840.60999999958
336,counter,6,0.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.528265,0.1440978,0.5361352745328227,0.3606502954138681,-3463.6100000000934
337,counter,6,0.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.528265,0.1440978,0.5361352745328227,0.3606502954138681,-3463.6100000000934
338,counter,6,0.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.527513,0.12838519999999995,0.5356102567562033,0.32511690996306586,-4557.799999999617
339,counter,6,0.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.527513,0.12838519999999995,0.5356102567562033,0.32511690996306586,-4557.799999999617
340,counter,6,1.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.527133,0.0886818,0.5343349311642381,0.2379301763814283,-3416.810000001675
341,counter,6,1.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.527133,0.0886818,0.5343349311642381,0.2379301763814283,-3416.810000001675
342,counter,6,1.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.526309,0.08188739999999999,0.5335831600988569,0.22360586094598608,-6466.199999999004
343,counter,6,1.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.526309,0.08188739999999999,0.5335831600988569,0.22360586094598608,-6466.199999999004
344,counter,6,1.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.52638,0.052816399999999986,0.533078267237828,0.1589038440309418,-3935.419999999317
345,counter,6,1.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.52638,0.052816399999999986,0.533078267237828,0.1589038440309418,-3935.419999999317
346,counter,6,1.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525549,0.06392340000000003,0.5322633651737756,0.1913228060534553,-3499.4100000000726
347,counter,6,1.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525549,0.06392340000000003,0.5322633651737756,0.1913228060534553,-3499.4100000000726
348,counter,6,2.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525911,0.04402319999999999,0.5327736677840712,0.14606692867876547,-3329.4000000008605
349,counter,6,2.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525911,0.04402319999999999,0.5327736677840712,0.14606692867876547,-3329.4000000008605
350,counter,6,2.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525036,0.04443760000000002,0.5322248632748602,0.1503933109631993,-3358.409999999292
351,counter,6,2.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,1,30,1,40,1,50,1,0.525036,0.04443760000000002,0.5322248632748602,0.1503933109631993,-3358.409999999292
352,counter,2,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.538656,0.07461529999999998,0.5552419371453765,0.15921474986299222,-1073.0000000017026
353,counter,2,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.538656,0.07461529999999998,0.5552419371453765,0.15921474986299222,-1073.0000000017026
354,counter,2,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.537336,0.07323990000000005,0.5543869480389713,0.1594866322059075,-984.0000000019281
355,counter,2,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.537336,0.07323990000000005,0.5543869480389713,0.1594866322059075,-984.0000000019281
356,counter,2,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.533195,0.030217700000000004,0.5459752200428784,0.07886731753513905,-1164.604999999969
357,counter,2,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.533195,0.030217700000000004,0.5459752200428784,0.07886731753513905,-1164.604999999969
358,counter,2,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.531561,0.03075959999999999,0.5451435640031401,0.08646240216951735,-1130.8049999994885
359,counter,2,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.531561,0.03075959999999999,0.5451435640031401,0.08646240216951735,-1130.8049999994885
360,counter,2,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.526695,0.004568199999999994,0.535602388271459,0.031714796642232194,-758.3050000002813
361,counter,2,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.526695,0.004568199999999994,0.535602388271459,0.031714796642232194,-758.3050000002813
362,counter,2,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.524699,0.00020569999999999408,0.5334005815865415,0.024787632233344042,-984.8999999999733
363,counter,2,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.524699,0.00020569999999999408,0.5334005815865415,0.024787632233344042,-984.8999999999733
364,counter,4,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.533002,0.037061300000000026,0.5470656804554751,0.09866168132100801,-1168.6999999996551
365,counter,4,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.533002,0.037061300000000026,0.5470656804554751,0.09866168132100801,-1168.6999999996551
366,counter,4,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.531606,0.031259,0.5458952811893988,0.08797998446750034,-1198.0999999998785
367,counter,4,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.531606,0.031259,0.5458952811893988,0.08797998446750034,-1198.0999999998785
368,counter,4,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.530901,0.026754000000000003,0.5437413308892364,0.08000872424998409,-712.2049999989504
369,counter,4,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.530901,0.026754000000000003,0.5437413308892364,0.08000872424998409,-712.2049999989504
370,counter,4,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.52994,0.02018809999999998,0.5428745265058585,0.06604016604188341,-864.1000000002089
371,counter,4,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.52994,0.02018809999999998,0.5428745265058585,0.06604016604188341,-864.1000000002089
372,counter,4,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.528467,0.007167699999999998,0.5385602013629487,0.03405524092594825,-1125.919999999021
373,counter,4,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.528467,0.007167699999999998,0.5385602013629487,0.03405524092594825,-1125.919999999021
374,counter,4,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.527216,0.0015472999999999945,0.5377863435532101,0.02376832679268378,-1679.2049999999765
375,counter,4,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.527216,0.0015472999999999945,0.5377863435532101,0.02376832679268378,-1679.2049999999765
376,counter,4,2.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.526362,-0.0015184000000000066,0.5344459532290164,0.01566439546079986,-1179.599999999915
377,counter,4,2.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.526362,-0.0015184000000000066,0.5344459532290164,0.01566439546079986,-1179.599999999915
378,counter,4,2.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.525268,-0.004785100000000008,0.5343334718233109,0.010488809407684383,-1320.400000000292
379,counter,4,2.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.525268,-0.004785100000000008,0.5343334718233109,0.010488809407684383,-1320.400000000292
380,counter,6,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.530429,0.024848999999999996,0.5424604756898953,0.07835212237648172,-1009.7000000001226
381,counter,6,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.530429,0.024848999999999996,0.5424604756898953,0.07835212237648172,-1009.7000000001226
382,counter,6,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.529258,0.021226099999999987,0.541526849995325,0.07230461161266194,-1319.8999999996577
383,counter,6,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.529258,0.021226099999999987,0.541526849995325,0.07230461161266194,-1319.8999999996577
384,counter,6,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.529562,0.022423399999999996,0.5407510259991117,0.07499558566223091,-948.8149999996481
385,counter,6,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.529562,0.022423399999999996,0.5407510259991117,0.07499558566223091,-948.8149999996481
386,counter,6,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.528183,0.014678799999999997,0.5400360566941959,0.0596392723298357,-1268.7099999996217
387,counter,6,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.528183,0.014678799999999997,0.5400360566941959,0.0596392723298357,-1268.7099999996217
388,counter,6,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.528594,0.014758700000000005,0.5390659959242422,0.058507645608584735,-1097.204999999998
389,counter,6,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.528594,0.014758700000000005,0.5390659959242422,0.058507645608584735,-1097.204999999998
390,counter,6,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.527466,0.009416999999999998,0.537428393718812,0.046497717971366,-1126.304999999962
391,counter,6,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.527466,0.009416999999999998,0.537428393718812,0.046497717971366,-1126.304999999962
392,counter,6,2.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.527377,0.004723899999999995,0.5367762364294331,0.03427352231604342,-915.4050000001135
393,counter,6,2.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.527377,0.004723899999999995,0.5367762364294331,0.03427352231604342,-915.4050000001135
394,counter,6,2.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.526229,0.002231199999999996,0.5350867906951422,0.027703456807300145,-1054.3999999999603
395,counter,6,2.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,2,6,2,8,2,0.526229,0.002231199999999996,0.5350867906951422,0.027703456807300145,-1054.3999999999603
396,counter,2,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.532337,0.044414400000000014,0.5405006725621037,0.08906078680346492,-690.8050000011547
397,counter,2,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.532337,0.044414400000000014,0.5405006725621037,0.08906078680346492,-690.8050000011547
398,counter,2,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.531101,0.043074799999999996,0.5400659092880062,0.08978745385784256,-786.805000000009
399,counter,2,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.531101,0.043074799999999996,0.5400659092880062,0.08978745385784256,-786.805000000009
400,counter,2,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.529,0.017525799999999987,0.5365692063949301,0.048408247376992876,-1301.6049999989923
401,counter,2,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.529,0.017525799999999987,0.5365692063949301,0.048408247376992876,-1301.6049999989923
402,counter,2,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.527906,0.0135459,0.5354535697495987,0.04157279202405556,-1548.7999999987865
403,counter,2,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.527906,0.0135459,0.5354535697495987,0.04157279202405556,-1548.7999999987865
404,counter,2,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525582,0.003453899999999995,0.5315114614988086,0.02811140310085902,-908.0000000002342
405,counter,2,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525582,0.003453899999999995,0.5315114614988086,0.02811140310085902,-908.0000000002342
406,counter,2,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.524055,1.999999999995225e-06,0.5301383898292855,0.023229721344358335,-936.8000000000006
407,counter,2,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.524055,1.999999999995225e-06,0.5301383898292855,0.023229721344358335,-936.8000000000006
408,counter,4,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.529298,0.030894800000000007,0.5370994741671448,0.07602722211119634,-637.7999999994402
409,counter,4,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.529298,0.030894800000000007,0.5370994741671448,0.07602722211119634,-637.7999999994402
410,counter,4,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.528166,0.026761200000000006,0.5368292672434191,0.0713569741579946,-807.7999999997046
411,counter,4,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.528166,0.026761200000000006,0.5368292672434191,0.0713569741579946,-807.7999999997046
412,counter,4,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.527747,0.016713899999999997,0.535655881121904,0.05239890124216357,-736.9049999997897
413,counter,4,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.527747,0.016713899999999997,0.535655881121904,0.05239890124216357,-736.9049999997897
414,counter,4,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.526457,0.011672999999999996,0.5347886493576531,0.04442179637762961,-801.799999999972
415,counter,4,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.526457,0.011672999999999996,0.5347886493576531,0.04442179637762961,-801.799999999972
416,counter,4,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.526559,0.004583899999999992,0.5335338797077753,0.027929939302088442,-896.6000000001478
417,counter,4,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.526559,0.004583899999999992,0.5335338797077753,0.027929939302088442,-896.6000000001478
